Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Bank of Danbury,16262,802BCF3F0,800358280,Partnership #5372
Japan Bank #42,18,8099B3800,8010074F0,Sole Proprietorship #43851
Finland Bank #565,28930,80D13B000,800BC0BF0,Partnership #31845
Italy Bank #566,219760,80B1E0910,800BAE020,Partnership #31861
Canada Bank #18,10,811EB3410,80121FD30,Partnership #47420
First Bank of New York,1812,80A68BB10,800197540,Corporation #14314
Netherlands Bank #419,237572,80FFB3320,800C4C910,Sole Proprietorship #33777
Portugal Bank #42,24029,8029DDFA0,800961AC0,Sole Proprietorship #58425
France Bank #112,3671,802141AA0,800930420,Partnership #28138
Savings Bank of Tuscon,5617,80359C9A0,8003306A0,Sole Proprietorship #51093
Australia Bank #38,241469,80F84AFB0,80112C790,Partnership #45757
Heath Savings Bank,23760,803BD5930,8015453F0,Corporation #16778
India Bank #46,2,8073B3030,800F073C0,Partnership #41179
Italy Bank #519,18396,80858DF30,80090FF80,Corporation #31249
Germany Bank #141,12202,8015CE430,80092CCE0,Sole Proprietorship #24261
Canada Bank #57,137117,80D90FFC0,80110EF10,Sole Proprietorship #45063
National Bank of Philadelphia,1231,8008956C0,801272A20,Corporation #1252
Saudi Arabia Bank #2,163897,8179B2DC0,80140B780,Sole Proprietorship #11630
Bank of Lincoln,29264,814DA1940,800659240,Partnership #20459
First Bank of Columbus,110856,804DBB540,800401420,Partnership #3714
Capital Community Bank,233465,8185CCDD0,80111B1B0,Partnership #20413
Saudi Arabia Bank #35,164686,817FA9650,8014281C0,Sole Proprietorship #24278
Australia Bank #38,241469,80FCCAFD0,801184000,Sole Proprietorship #47123
China Bank #94,19104,8043E6160,800DBB610,Partnership #39101
Switzerland Bank #18,154007,8146FFAE0,8011C9B70,Corporation #48861
Israel Bank #9,115,8150B08E0,801317B20,Corporation #16868
Australia Bank #26,40989,80F0B3FE0,801145840,Sole Proprietorship #57734
Sea Bank,11495,8023D42E0,800166640,Corporation #4652
China Bank #49,27,80AFB3C00,801001340,Corporation #45219
Saudi Arabia Bank #31,263186,817E13880,8013F08C0,Partnership #49614
Sea Bank,11495,800B54200,800164060,Sole Proprietorship #1948
Savings Bank of Madison,11,809033410,8013A42B0,Corporation #407
France Bank #656,117105,8078F8910,800B24120,Sole Proprietorship #2504
Italy Bank #127,1720,802806D90,8008847E0,Sole Proprietorship #29121
Savings Bank of the West,28195,80F1C2010,80064BAA0,Sole Proprietorship #18355
India Bank #272,323984,80983F9A0,800F073C0,Partnership #41179
Italy Bank #18,0,800DB31A0,800810CA0,Partnership #27115
Savings Bank of Butte,4790,8065A6AA0,8002EB8C0,Corporation #63468
Plandor Community Bank,1394,800A988A0,8000C4400,Corporation #1590
Italy Bank #3083,148227,811BAB030,800C29490,Corporation #35636
France Bank #100,256032,8176721B0,800AA21E0,Sole Proprietorship #16291
Canada Bank #21,135558,80E0BF2B0,8010B5140,Sole Proprietorship #45320
India Bank #2,25,8072B3D30,800F01700,Partnership #41203
Italy Bank #529,15516,8096D7FB0,8009D9360,Partnership #31450
Flagstone Thrift,11265,800B53130,8001330A0,Sole Proprietorship #1947
The Pine Bank,33651,809628840,801475BA0,Corporation #6095
China Bank #72,110164,804641BC0,800DA2010,Sole Proprietorship #12250
China Bank #42,692,803CA6BC0,800D084C0,Partnership #25345
France Bank #137,27737,805F51D40,800A7F500,Partnership #30071
First Bank of Lincoln,11661,808D5F740,80041CFC0,Sole Proprietorship #54154
Switzerland Bank #16,219,819A35C51,8015B10D0,Partnership #953
UK Bank #2,232857,80C35FD50,80106A6B0,Corporation #45671
Spain Bank #12,21876,809A98BD0,800AF5320,Corporation #32872
China Bank #119,19521,80AAD1150,800D72BD0,Corporation #59561
Crytpo Bank #91,72474,81986BCE1,800C7C7D0,Partnership #50308
Saudi Arabia Bank #6,163233,817A5E160,8013D6620,Corporation #6886
First Bank of Pittsburgh,146538,8185D04F0,801352120,Sole Proprietorship #25375
Germany Bank #10,15461,803150370,800CADC70,Partnership #36501
Crytpo Bank #77,269329,819E53971,8015B10D0,Partnership #953
Russia Bank #49,132425,80BE19570,801001340,Corporation #45219
National Bank of Philadelphia,11047,800BEA270,800108280,Corporation #1843
Savings Bank of the Valley,18656,813674200,8004A5760,Sole Proprietorship #8674
Italy Bank #435,218604,812D9C400,801362400,Partnership #10027
Bank of Madison,1639,804A00180,8000EF4A0,Corporation #4335
City National Federal Bank,33124,8149B8010,8012FF700,Partnership #18124
India Bank #37,23642,808CD1F10,800F63C50,Sole Proprietorship #41914
Savings Bank of Madison,24438,812C48910,8005EF400,Partnership #72653
First Bank of Danbury,20,800F33810,80005B940,Partnership #2462
The Pine Community Bank,353586,818C9AB20,8012F53F0,Sole Proprietorship #19217
Australia Bank #41,41348,80FE3F020,8011386F0,Corporation #47128
China Bank #33,19970,804A43320,800D80F30,Partnership #71616
Greece Bank #8,600,800521E20,800874860,Corporation #59284
China Bank #85,110400,804649230,800DB5870,Corporation #16671
Arbor Community Bank,21414,805B2E130,80015F840,Corporation #55633
Russia Bank #26,232125,80BF66CC0,80101FEF0,Corporation #45222
Slovakia Bank #45,1776,801504A40,800ACFA20,Sole Proprietorship #27306
Saudi Arabia Bank #8,263025,817EA8AC0,8013DEAA0,Corporation #6697
Japan Bank #7,19856,80795FA40,800E84D20,Sole Proprietorship #41081
Japan Bank #42,18,817FB3B50,8013C68E0,Partnership #49706
First Bank of Danbury,20,801BB3850,800837A20,Corporation #29325
Flagstone Credit Union,215191,8074779D0,80049E5E0,Partnership #52046
Canada Bank #21,135558,80D3BF160,80110EF10,Sole Proprietorship #45063
Israel Bank #15,57466,815330F60,8013375C0,Partnership #16859
Italy Bank #832,34851,8186723F0,8009F6740,Corporation #34968
National Bank of Chicago,22224,801685A80,80139C310,Corporation #12855
France Bank #26,17353,80AA2D600,8009C01A0,Corporation #30533
Portugal Bank #122,22264,808604E80,80090DAC0,Partnership #31061
Flagstone Trust Bank,6314,806D76780,800364B00,Corporation #52879
Savings Bank of Columbus,113213,807E62C10,8011B1020,Corporation #51592
India Bank #119,27561,80A36E610,800EF3B20,Corporation #43513
Bank of Billings,226151,819828110,800B85EA0,Partnership #15652
Japan Bank #46,23,805A33910,800E51070,Sole Proprietorship #40569
First Bank of the West,11222,80426D9A0,80149B8B0,Sole Proprietorship #5877
Crytpo Bank #91,72474,81B0EBFA1,8015B10D0,Partnership #953
India Bank #48,124476,80A802CB0,800F15330,Sole Proprietorship #41718
First Bank of the South,1120,8006902B0,800117EC0,Sole Proprietorship #51027
National Bank of Pittsburgh,214527,806B9CD40,80155AD10,Corporation #723
First Bank of the Valley,27155,8118E3B40,8012D2C50,Corporation #13137
Russia Bank #120,232393,80C06D640,801041950,Sole Proprietorship #44358
China Bank #270,112685,804FF2440,800DFFE90,Partnership #66128
National Bank of Seattle,224,8004B42C0,8000898C0,Sole Proprietorship #619
Israel Bank #12,1199,815916550,801333FA0,Sole Proprietorship #49438
Italy Bank #744,129074,811C72BD0,800BD87B0,Sole Proprietorship #34589
Dawn Trust Bank,115114,80C73E7E0,8004FD1A0,Partnership #24930
Australia Bank #39,142342,80F9531E0,8011386F0,Corporation #47128
China Bank #73,210858,806C0E7E0,800E08F30,Partnership #38850
First Bank of Danbury,20,80D9B38E0,80106EE30,Partnership #14193
Saudi Arabia Bank #187,165362,81859CBE0,8014364C0,Partnership #11063
Spain Bank #14,1835,800A8A760,80089F420,Partnership #27018
Crytpo Bank #35,269999,819F46571,8001A7780,Sole Proprietorship #51014
Crytpo Bank #10,69289,81A346671,8001A7780,Sole Proprietorship #51014
Savings Bank of Pittsburgh,215239,80C475080,8011C49F0,Partnership #18521
Russia Bank #21,16,8099B3B00,801023610,Corporation #45212
Germany Bank #85,24070,801BC3000,80096ECA0,Sole Proprietorship #22105
Spain Bank #12,21876,808918900,8008DC2C0,Partnership #31143
Regents Cooperative Bank,19182,81AFE4410,801352480,Sole Proprietorship #12854
National Bank of Seattle,224,800A34310,800F32E90,Sole Proprietorship #1712
Israel Bank #9,115,817330A90,8013B8B70,Sole Proprietorship #49991
UK Bank #12,29,80C233D90,801059DF0,Partnership #5187
Germany Bank #454,132480,80D69F310,800C15810,Sole Proprietorship #33196
Israel Bank #6,257858,8158C9220,80135FB20,Sole Proprietorship #56603
Brazil Bank #47,50453,81299B9A0,801295540,Partnership #231
Oak Savings Bank,23410,8054E8A30,8014178E0,Partnership #1674
Switzerland Bank #19,153802,813DF5630,8012F0850,Corporation #1751
France Bank #1270,144868,81169C130,800C75130,Partnership #2458
Dawn Bank,25526,81382E830,80033DBE0,Corporation #56285
City National Bank,21828,802519130,80019B9A0,Sole Proprietorship #62134
First Bank of Hartford,1422,800D9F430,8000D9200,Partnership #63643
Portugal Bank #1883,235805,818EFBDC0,800B0E560,Corporation #32835
Ireland Bank #128,25307,80A625EC0,8009673C0,Corporation #32144
Canada Bank #5,135925,80E0A49C0,8010BA320,Sole Proprietorship #59964
Savings Bank of the North,3653,804C411C0,8002B3A40,Partnership #7251
Bank of Seattle,15680,807159350,80127B2A0,Partnership #10231
China Bank #148,11756,8044DC550,800DE7A70,Corporation #51021
China Bank #131,29779,803F91AE0,800E4DED0,Sole Proprietorship #40156
Hilltop Bancorp,160896,81A617360,8012551F0,Sole Proprietorship #16384
Brazil Bank #19,148894,81239FC60,801452080,Sole Proprietorship #4586
India Bank #83,225606,809EB9060,800EF3B20,Corporation #43513
Arbor Credit Union,124222,80AE1AC60,8012FA5C0,Partnership #6086
Russia Bank #27,230595,80B5152E0,801025970,Partnership #43551
National Bank of Lincoln,1439,804F9FCE0,800157C00,Corporation #51364
Savings Bank of Springfield,2860,80856A560,8000FA920,Sole Proprietorship #12271
First Bank of Omaha,2368,8039F9370,800F3BCF0,Sole Proprietorship #1194
Portugal Bank #300,7530,809E58670,800A6E500,Sole Proprietorship #51889
Italy Bank #18,0,8001B3370,80080D0A0,Sole Proprietorship #27129
Brazil Bank #55,248623,8120EA400,801208FE0,Corporation #48389
France Bank #2975,244413,815566D00,800B86E80,Partnership #31653
China Bank #76,19931,803B5DE00,800D7BAB0,Sole Proprietorship #38416
France Bank #95,112876,806BF4580,800AE5080,Corporation #55568
Spain Bank #9,12386,810430290,800BBEF50,Sole Proprietorship #31481
National Bank of Billings,531,800623A10,8014D1590,Sole Proprietorship #896
First Bank of Danbury,20,800E33990,80004ED10,Sole Proprietorship #2662
Brazil Bank #150,49700,812A221A0,801208FE0,Corporation #48389
Savings Bank of Billings,22124,8036005A0,8014F4470,Sole Proprietorship #6096
National Bank of Montpelier,125980,8194D3DA0,800603960,Sole Proprietorship #67379
National Bank of Helena,211374,81127E4A0,80041A120,Corporation #20193
Bank of Tuscon,16456,811CB17B0,801405A60,Sole Proprietorship #3718
Japan Bank #45,29572,80622F1B0,800E54A60,Corporation #42422
Italy Bank #13,21444,80392D1B0,8009269C0,Corporation #30238
Bank of Detroit,11305,815652730,80040DD60,Sole Proprietorship #22637
Savings Bank of Billings,22124,804B805B0,8001DB900,Corporation #7428
Brazil Bank #110,49411,8122BB240,80126E440,Sole Proprietorship #48167
Spain Bank #353,15109,806CEB140,800B012E0,Partnership #30378
Spain Bank #14,1835,80048A640,80089E040,Corporation #68338
Saudi Arabia Bank #31,263186,817A93AD0,8013EFDE0,Corporation #15385
Israel Bank #15,57466,815F30EE0,801B8D4F0,Partnership #23467
Oasis Credit Union,1291,80031B660,8000AD1A0,Corporation #352
Switzerland Bank #7,112,8150B0BF0,801361F80,Corporation #28693
Savings Bank of Madison,11,811DB3670,801208FE0,Corporation #48389
China Bank #49,27,8039B3E70,800CDB470,Sole Proprietorship #37204
China Bank #21,15885,8036C3570,800D14980,Partnership #37299
Desert Thrift,142059,811464670,80073D3C0,Corporation #68655
Flagstone Credit Union,30061,80F818570,80066A860,Sole Proprietorship #18639
Italy Bank #18,0,8013B3400,800A4BC80,Sole Proprietorship #30549
Regents Thrift,24950,808D38F00,80153BE70,Partnership #16945
Spain Bank #97,14640,801A7AC00,8009832E0,Partnership #27679
Australia Bank #115,42234,80FB14910,801144E60,Corporation #48148
China Bank #49,27,80AFB3990,80100DAF0,Partnership #3588
Saudi Arabia Bank #35,164686,817D29320,8013C9CA0,Corporation #51259
Plateau Bancorp,336442,819922920,80156C340,Corporation #16269
First Bank of New York,1812,805E8BE20,800195E00,Corporation #8810
Italy Bank #439,141167,8164883B0,8009332A0,Sole Proprietorship #27976
Spain Bank #14,1835,806C8A1B0,80095B440,Corporation #29045
Spain Bank #1411,224266,80B0D3130,800BB2B60,Sole Proprietorship #51935
Portugal Bank #114,6058,80378E130,800A13C60,Partnership #29385
First Bank of Newbury,3440,805DD8C30,80028BBE0,Sole Proprietorship #16629
Canada Bank #134,336389,80D3236C0,80110EEB0,Partnership #62731
China Bank #914,312089,80502B8C0,800E405F0,Sole Proprietorship #37283
Mexico Bank #10,13,8000B32C0,801138900,Corporation #47132
Mountain Bancorp,28393,8060440C0,8003AC3E0,Sole Proprietorship #8940
India Bank #2,25,8072B38D0,800F016A0,Sole Proprietorship #41678
Savings Bank of Springfield,2860,80156A250,8000F7920,Corporation #3282
Germany Bank #54,5082,80832D960,8009A6120,Corporation #38323
Switzerland Bank #40,53933,814F262F0,8012F94F0,Sole Proprietorship #62014
Belgium Bank #37,12055,800D4BFF0,8008DEB00,Sole Proprietorship #27510
Sunrise Credit Union,12592,80193AC70,800210260,Partnership #3872
First Bank of Indianapolis,231905,8136FC400,800FFBC40,Sole Proprietorship #8891
France Bank #1214,224191,80C46EB00,800BB0440,Partnership #32441
France Bank #136,6971,802DEA900,800A41980,Sole Proprietorship #29827
Canada Bank #5,135925,80D424E10,8010B8460,Partnership #44852
Spain Bank #124,212418,805F5D590,800ADDBA0,Corporation #28454
Spain Bank #332,6829,8076E6210,800A392A0,Corporation #35916
Plandor Community Bank,1394,800718DA0,8015308B0,Partnership #2318
Saudi Arabia Bank #44,67682,8191705A0,8013AEEE0,Sole Proprietorship #49939
City National Bank,21828,8037996A0,801411AA0,Corporation #6069
India Bank #2,25,80C4B3830,801057310,Partnership #44141
Bank of Phoenix,110777,810536830,8003FB140,Partnership #18657
First Bank of Albany,22661,8061F7630,80023B8E0,Sole Proprietorship #9251
First Bank of Danbury,21939,800E1ED40,80156C4C0,Corporation #7421
Germany Bank #145,6269,80A5F0A40,800A210E0,Corporation #53200
First Bank of Omaha,2368,8013794D0,801541930,Corporation #53902
Savings Bank of Madison,11,80EFB3150,80112C790,Partnership #45757
Crytpo Bank #69,69521,81B9CFC51,8015B10D0,Partnership #953
Canada Bank #0,8,80D2B30D0,8010B4F60,Corporation #46178
Japan Bank #54,217087,8067CCB50,800EBF820,Sole Proprietorship #40808
Bank of Denver,32587,807549160,8005A5820,Partnership #52334
Golden Thrift,32186,813D5E9E0,800CA56F0,Corporation #2401
Italy Bank #6325,315106,8091445E0,8009E1CE0,Sole Proprietorship #29094
Israel Bank #9,115,819130D60,8013AEEE0,Sole Proprietorship #49939
First Bank of Lincoln,245810,81A732DE0,800FE5270,Partnership #25708
Bank of Butte,33013,80CCB4E70,800C3B630,Sole Proprietorship #71811
National Bank of Watertown,23041,803EE3470,8011A79A0,Corporation #13544
Savings Bank of Detroit,394,8005BF1F0,800F1C850,Sole Proprietorship #752
National Bank of Newport,11671,80555FF70,80143BC60,Partnership #13476
Bank of Philadelphia,1217,800215470,800F4A0F0,Partnership #282
France Bank #7,1595,801502880,800936560,Partnership #4000
China Bank #49,27,803433880,800CFEC00,Sole Proprietorship #37531
Israel Bank #27,59524,816777710,80137F320,Corporation #4725
Savings Bank of Madison,11,805F33090,800077EB0,Corporation #63461
France Bank #133,25788,805716B20,8009304E0,Corporation #29697
UK Bank #39,233706,80CB34020,801082280,Sole Proprietorship #44900
China Bank #87,5923,803A0A4A0,800D24020,Corporation #39977
France Bank #30,23848,80AD5A120,800948BA0,Partnership #31817
First Bank of Portland,1,800E335A0,800066F40,Corporation #2198
Russia Bank #28,132448,80BF18530,801039970,Sole Proprietorship #57677
France Bank #1615,28665,814C4C9B0,800BF18D0,Sole Proprietorship #32917
France Bank #850,216208,807C57D30,800B1E080,Sole Proprietorship #70297
Germany Bank #56,5383,80321B6B0,8009C5CE0,Sole Proprietorship #29759
Germany Bank #85,24070,8026C3630,8009700E0,Corporation #30009
UK Bank #11,33846,80C712E40,801077710,Partnership #44237
Future Community Bank,233005,816E423C0,8006A9E20,Corporation #66473
First Bank of Columbus,110856,80E13B140,800404000,Sole Proprietorship #17655
National Bank of Columbus,12,8068B3350,800E595C0,Corporation #42845
France Bank #52,12503,801735EE0,800A16060,Sole Proprietorship #27766
Brazil Bank #19,148894,81231FA60,80123EB90,Sole Proprietorship #53895
India Bank #32,23544,808B6C960,800F57290,Corporation #1455
India Bank #26,5,809F337E0,800F0CB20,Partnership #42375
Capital Trust Bank,1110,800D91E60,8001119C0,Corporation #18430
Portugal Bank #114,6058,805D8E070,800C8C9F0,Corporation #38321
China Bank #5,15,801AB32F0,800CE3C20,Sole Proprietorship #3247
First Bank of Danbury,20,806CB3F70,80083ADE0,Corporation #67055
Desert Bank,5621,80301CF00,8013BBB10,Partnership #4048
Saudi Arabia Bank #9,63587,8174F0400,8013E20C0,Sole Proprietorship #50057
Slovakia Bank #170,5294,802896280,8009A9B60,Corporation #37112
National Bank of Philadelphia,1231,800215200,8000A1660,Corporation #237
Savings Bank of Madison,11,8001B3010,8009A09A0,Sole Proprietorship #27122
Savings Bank of Sacramento,16584,807035190,80136B960,Sole Proprietorship #49445
Savings Bank of Madison,11,800733010,800F889F0,Sole Proprietorship #1141
Mexico Bank #10,13,8000B3310,8011C5CD0,Corporation #48154
Spain Bank #14,1835,800F0A010,8008A00E0,Partnership #27181
UK Bank #2,232857,80C2DF920,80108D120,Corporation #46151
Crytpo Bank #76,272567,81B2F6E21,8015B10D0,Partnership #953
Switzerland Bank #16,219,81A235821,8001A7780,Sole Proprietorship #51014
Saudi Arabia Bank #47,66944,81909F5A0,8013AEEE0,Sole Proprietorship #49939
Sea Savings Bank,11968,800F455A0,801477280,Sole Proprietorship #2617
Netherlands Bank #116,15607,808954E20,8009EA280,Corporation #63138
Savings Bank of Springfield,253967,817533220,8007A2740,Partnership #23672
Mexico Bank #4,19,80EFB3C30,80111F540,Partnership #45770
Italy Bank #18,0,800D335B0,8008109A0,Partnership #60747
Crytpo Bank #10,69289,819646141,8015B10D0,Partnership #953
Saudi Arabia Bank #2,163897,817A32940,8013AEEE0,Sole Proprietorship #49939
Australia Bank #34,41019,80F0B2840,80114A540,Sole Proprietorship #47257
Netherlands Bank #204,47749,81B7E7740,800C8BA70,Corporation #39229
Slovakia Bank #4,14,8003B32C0,80081B8E0,Partnership #51046
First Bank of Albany,22661,8012F7750,8002398A0,Sole Proprietorship #3903
Australia Bank #48,141204,81008FFE0,801153EC0,Partnership #55868
India Bank #46,2,808C334E0,800EF6400,Sole Proprietorship #5110
Germany Bank #54,5082,80F12D8E0,8009A71A0,Corporation #64423
First Bank of the North,8106,807CCE0F0,800D72810,Sole Proprietorship #13328
National Bank of Pittsburgh,31373,80F5E7370,801502610,Sole Proprietorship #18580
Regents Federal Bank,215571,8062E3C70,8012DF750,Partnership #9184
Germany Bank #56,5383,802E9B670,8009C7180,Corporation #59337
China Bank #107,12307,80F2B3F80,800E170B0,Partnership #38581
Bank of Madison,1639,801000580,801490470,Sole Proprietorship #3304
Brook Thrift,240728,8136D1A00,800736C00,Partnership #59558
Willows Bank,346146,8137F2710,801461860,Partnership #6141
Brazil Bank #14,116,8120B0C20,801232010,Corporation #63394
Israel Bank #106,358289,81548FEA0,801B8D4F0,Partnership #23467
Brazil Bank #39,148698,812315B20,80122EE70,Sole Proprietorship #62933
Savings Bank of Madison,11,811DB33B0,801225610,Sole Proprietorship #47977
Japan Bank #36,215278,806A74130,800E934E0,Corporation #66227
Mexico Bank #17,113,815230EC0,80132C510,Partnership #4861
India Bank #37,23642,80E851B40,800F67910,Sole Proprietorship #58818
Bank of Miami,12063,8042CB9D0,8001B27A0,Sole Proprietorship #52682
First Bank of Cleveland,128097,8156906E0,800E2C930,Sole Proprietorship #10993
First Bank of Danbury,20,8005B3C60,80004B7D0,Corporation #706
Crytpo Bank #13,169804,819D89071,8015B10D0,Partnership #953
Netherlands Bank #365,24455,80934F5F0,8008BBF20,Sole Proprietorship #27579
China Bank #21,15885,8029430F0,800D12EE0,Corporation #39558
France Bank #198,17319,81172E5F0,800A61960,Sole Proprietorship #1530
France Bank #52,12503,8016B5DF0,8009116E0,Sole Proprietorship #27828
Germany Bank #141,12202,802A4E370,8008EA340,Partnership #66582
Japan Bank #42,18,813533F80,8012B3700,Partnership #21306
Japan Bank #40,4,805A33480,800E64400,Partnership #7240
France Bank #81,3460,80225F480,800922AC0,Partnership #28176
UK Bank #12,29,80C733810,80105D210,Corporation #45877
Savings Bank of Providence,11770,80D65CB90,800187D20,Sole Proprietorship #58089
Savings Bank of Madison,11,801DB3320,800A45EA0,Sole Proprietorship #29567
Australia Bank #45,143121,80FE4BE20,8011AB180,Sole Proprietorship #47183
Savings Bank of Lincoln,344809,810424230,8014463C0,Partnership #2966
Finland Bank #1,16505,802DB0A30,800867560,Partnership #27733
Estonia Bank #87,212854,80BE48DB0,800AE8F40,Sole Proprietorship #60687
France Bank #105,14652,8025FA8B0,80098AB60,Corporation #29945
National Bank of the North,18840,8058FFAB0,8003C80A0,Corporation #65237
Brazil Bank #17,214,819D35DC1,8015B10D0,Partnership #953
Crytpo Bank #14,69314,819A457C1,8015B10D0,Partnership #953
Saudi Arabia Bank #24,63834,8179F9BC0,801B982A0,Partnership #23592
Savings Bank of Laramie,19589,80CED7440,800F896D0,Corporation #17991
Brazil Bank #44,150028,8125E30C0,80128CD40,Sole Proprietorship #11633
India Bank #83,225606,8098B95C0,800FB7A90,Corporation #44143
China Bank #448,10154,80408E3D0,800CF52E0,Corporation #39501
Australia Bank #46,241256,80F4C02D0,80117C460,Sole Proprietorship #10201
France Bank #53,16934,8089A25D0,800A3EAE0,Corporation #63133
First Bank of Fairfield,218072,80B2ADAD0,800517EE0,Partnership #14380
National Bank of Columbus,12,8001330E0,801568590,Sole Proprietorship #280
Israel Bank #26,157900,8154F50E0,8013428E0,Partnership #545
Savings Bank of Helena,25242,80A0A7BE0,800311F80,Corporation #60884
First Bank of Danbury,20,819433CE0,800054A10,Corporation #26212
Bank of Lincoln,222433,80FC14670,801014B00,Partnership #14650
India Bank #50,223281,809072E70,800F414D0,Sole Proprietorship #60921
Germany Bank #67,16293,806C4E470,800A25720,Partnership #30340
First Bank of the West,11337,811D51270,8004119E0,Corporation #20669
Crytpo Bank #66,70874,81A495A01,8001A43C0,Sole Proprietorship #64565
China Bank #251,112711,804EF1480,800DED9F0,Corporation #41998
Crytpo Bank #6,70997,81A499D81,8001A7780,Sole Proprietorship #51014
Saudi Arabia Bank #4,216,817D35B00,8013AEEE0,Sole Proprietorship #49939
National Bank of Lacrosse,135744,815D21700,8006D6620,Corporation #23637
Japan Bank #40,4,8045B3510,800E63500,Partnership #256
China Bank #1405,155699,8156B2EA0,800E4CE10,Corporation #42081
China Bank #42,692,802926D20,800D054C0,Partnership #61711
China Bank #2447,39079,8039F64B0,800E4C010,Corporation #42035
Japan Bank #42,18,817333E40,8013AEEE0,Sole Proprietorship #49939
Germany Bank #34,423,80043E4C0,80083EB80,Sole Proprietorship #27282
First Bank of the Valley,13821,80179C9C0,8002B78A0,Partnership #3736
First Bank of Tampa,322267,808165AD0,8011A6CE0,Partnership #6860
Ireland Bank #89,220987,816BCAAD0,80083E700,Partnership #26778
Saudi Arabia Bank #4,216,819135B60,8013AE560,Partnership #71693
Savings Bank of Madison,11,8050B32E0,800CE1DD0,Partnership #39010
Germany Bank #15,2514,80077DE70,800934380,Corporation #50740
Acme Credit Union,15783,8025DE4F0,800343DA0,Corporation #4828
Japan Bank #611,321953,80877E700,800E56F80,Corporation #42557
Germany Bank #480,130808,811744B80,800BF9B70,Sole Proprietorship #11920
Mountain Federal Bank,31923,8169D6E10,8007830C0,Sole Proprietorship #63191
Belgium Bank #375,215112,8076F1390,800B07F80,Corporation #32235
Regents Credit Union,67043,81999C610,8007F2590,Partnership #55235
Bank of Portland,22129,807880F20,8001E33C0,Partnership #11011
First Bank of the South,223113,81150F330,8011BA020,Corporation #12685
Savings Bank of Tuscon,5617,80AD1CF30,800332AA0,Corporation #14635
Saudi Arabia Bank #16,265175,81806DC40,80143D9C0,Corporation #16052
Hilltop Credit Union,18747,8096FAA50,800C42990,Sole Proprietorship #19821
France Bank #130,6090,80260D2D0,800B3E820,Corporation #61004
First Bank of the West,13210,8014AFAD0,80025DF60,Sole Proprietorship #7395
First Bank of Danbury,21939,80281EE50,8001B8D60,Sole Proprietorship #5204
Japan Bank #243,21531,808693A60,800E622A0,Corporation #42450
UK Bank #34,134053,80CAEE560,801083F80,Partnership #44440
First Bank of Watertown,3533,803C5D160,80029C9E0,Partnership #6217
Crytpo Bank #69,69521,819F4F081,8015B10D0,Partnership #953
Saudi Arabia Bank #20,63779,817F7A980,8013F77E0,Corporation #49625
Australia Bank #0,212,80EFB5200,801139020,Sole Proprietorship #55185
First Bank of Columbus,338076,80DC77610,8012AAAF0,Corporation #11080
Savings Bank of Billings,22124,803F80E10,8010FEAD0,Sole Proprietorship #735
Plateau Credit Union,3202,8047D7920,8013472E0,Corporation #7178
India Bank #32,23544,8099EC420,800F59990,Corporation #59619
Slovakia Bank #170,5294,80D716F20,8009ACBC0,Sole Proprietorship #33210
UK Bank #19,7,80C4B3BB0,801082B80,Corporation #60469
Slovakia Bank #4,14,8000B3F30,8011C9C00,Corporation #48155
Japan Bank #1243,311035,8078C45C0,800E7AF20,Corporation #42494
India Bank #184,319966,80973D740,800F9FD90,Corporation #45196
Australia Bank #90,341387,80F79FDC0,8011386F0,Corporation #47128
UK Bank #12,29,80C6B36C0,801076F10,Sole Proprietorship #25280
China Bank #31,310105,803AE94D0,800E10110,Partnership #37332
Switzerland Bank #7,112,8135B0050,8012BE330,Corporation #7672
Oasis Bank,116342,814380350,8004CC780,Sole Proprietorship #22264
Germany Bank #106,3,81BBB39E0,800A72000,Partnership #30164
Brazil Bank #28,248957,812ED06E0,801269F00,Partnership #47953
Saudi Arabia Bank #41,267332,818F91A70,801B982A0,Partnership #23592
National Bank of Phoenix,9715,805D9C1F0,8011C0FA0,Partnership #8442
UK Bank #12,29,80C2B36F0,80105A930,Corporation #45715
First Bank of Topeka,17803,80A11FDF0,800504560,Partnership #17267
Savings Bank of Watertown,322429,80B968600,8014700E0,Partnership #19415
City National Bank,21828,800D99A80,800EC3800,Partnership #2273
Japan Bank #39,29592,8045AF480,800E7B760,Sole Proprietorship #40454
National Bank of the West,215187,8071F7100,80049AF00,Sole Proprietorship #10513
Sunrise Credit Union,12592,80463A080,800211940,Partnership #53850
Savings Bank of the Valley,214111,80DC91711,8013CAE40,Corporation #9831
Crytpo Bank #24,170943,81AB6E711,8001A7780,Sole Proprietorship #51014
Saudi Arabia Bank #35,164686,817E29F90,8013D7160,Partnership #49606
Netherlands Bank #384,32125,811B58610,800C12AD0,Partnership #64737
First Bank of Harrisburg,39697,80FDEB010,800716440,Partnership #18327
First Bank of Tuscon,219788,807867E90,80056DEE0,Sole Proprietorship #66040
China Bank #85,110400,804DC98A0,800DB6170,Sole Proprietorship #54932
Italy Bank #3083,148227,8127AB920,800C96C50,Partnership #34638
Belgium Bank #59,25384,8026AACA0,8009DC680,Sole Proprietorship #29000
Canada Bank #1187,340058,80E7B15B0,8010EEB90,Partnership #45001
Slovakia Bank #4,14,815A33FB0,801324A10,Sole Proprietorship #20932
Australia Bank #46,241256,80FAC0CC0,8011386F0,Corporation #47128
