Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/07 12:13,224,803299550,1277,803299640,695.23,US Dollar,695.23,US Dollar,ACH,0
2022/09/01 22:55,18324,81748D4D0,18324,81748D4D0,1186142.49,US Dollar,1186142.49,US Dollar,Reinvestment,0
2022/09/09 04:04,24063,8114FEAD0,237102,8156269B0,1434.0,US Dollar,1434.0,US Dollar,Cheque,0
2022/09/02 00:04,1835,8004839D0,1595,802A6F370,10270.29,Euro,10270.29,Euro,Credit Card,0
2022/09/01 10:33,33858,80C6E0640,33370,80CF97BB0,60620.72,UK Pound,60620.72,UK Pound,Cheque,0
2022/09/08 15:31,70,10042B660,23760,8099C85B0,1427.79,US Dollar,1427.79,US Dollar,Cheque,0
2022/09/04 01:50,0,800062D90,8540,81167FC50,1327.65,Euro,1327.65,Euro,Cheque,0
2022/09/01 00:12,42838,812C0ECC0,42838,812C0ECC0,3873.67,US Dollar,3873.67,US Dollar,Reinvestment,0
2022/09/08 13:05,12,800ECA0E0,12,8028119A0,2971.45,Yuan,2971.45,Yuan,Cheque,0
2022/09/05 23:19,12204,802447970,17803,809ADC480,59.75,US Dollar,59.75,US Dollar,Cheque,0
2022/09/04 21:17,70,10042B660,14162,806D65D10,229.97,US Dollar,229.97,US Dollar,Cheque,0
2022/09/04 05:55,224,8003765A0,1217,800641180,102.08,US Dollar,102.08,US Dollar,Cheque,0
2022/09/06 10:14,147153,815C98E90,115332,81B3622A0,1157.16,Euro,1157.16,Euro,Credit Card,0
2022/09/04 03:46,112876,806C383F0,24027,80A6315B0,65.22,Euro,65.22,Euro,ACH,0
2022/09/01 00:03,248575,812F09AD0,149805,812F09B20,3007007.0,Brazil Real,3007007.0,Brazil Real,ACH,0
2022/09/08 23:46,70,10042B9C0,258799,815EF6A70,10719.11,Shekel,10719.11,Shekel,Cheque,0
2022/09/06 14:04,70,10042B7C8,232393,80C088BB0,5149.1,Ruble,5149.1,Ruble,Cheque,0
2022/09/02 07:25,12,8028C62F0,15,804B73B00,9390.38,Yuan,9390.38,Yuan,Credit Card,0
2022/09/07 00:36,18,80C02B3B0,19,80C1F1ED0,65424.74,Ruble,65424.74,Ruble,Credit Card,0
2022/09/01 00:04,116,812230800,210,812EEA8B0,718420.8,Brazil Real,718420.8,Brazil Real,Cheque,0
2022/09/09 04:49,236908,80D9CFDB0,136009,80EE179F0,23134.09,Canadian Dollar,23134.09,Canadian Dollar,Credit Card,0
2022/09/10 00:37,70,10042B9C0,115,81540D100,462693.26,Shekel,462693.26,Shekel,Cash,0
2022/09/09 19:28,5436,80B18B830,18076,816E5E0C0,189.16,Euro,189.16,Euro,Credit Card,0
2022/09/06 01:43,531,80067DCF0,123807,80BF50840,53537.85,US Dollar,53537.85,US Dollar,ACH,0
2022/09/05 03:05,7839,81169D4A0,14172,8143BE4F0,722.44,Euro,722.44,Euro,Credit Card,0
2022/09/05 08:02,1277,8071DC8C0,126688,80DE0B860,562.17,US Dollar,562.17,US Dollar,Cheque,0
2022/09/02 15:57,13821,801D916E0,229487,819BC8990,1417.86,US Dollar,1417.86,US Dollar,Cheque,0
2022/09/08 20:28,49014,812261BC0,49750,812644560,68.81,Brazil Real,68.81,Brazil Real,Cheque,0
2022/09/07 09:09,12066,8050718D0,29867,80526C6C0,1481.94,Yuan,1481.94,Yuan,Cheque,0
2022/09/04 23:03,29,80C3AE4C0,33846,80C6B8290,229.27,UK Pound,229.27,UK Pound,Credit Card,0
2022/09/01 09:03,13395,803EC9E70,28932,803C8FCD0,4471.2,US Dollar,4471.2,US Dollar,Cheque,0
2022/09/01 13:03,141352,80F232FB0,141352,80F232FB0,19.12,Australian Dollar,19.12,Australian Dollar,Reinvestment,0
2022/09/01 00:18,1231,808D7DDA0,1231,808D7DDA0,17169.82,US Dollar,17169.82,US Dollar,Reinvestment,0
2022/09/05 08:57,3500,804655D10,158006,819D14800,2972.3,US Dollar,2972.3,US Dollar,Cheque,0
2022/09/01 12:57,70,10042B6A8,6971,808956AE0,70465.2,Euro,70465.2,Euro,Cheque,0
2022/09/09 17:39,124049,8122B3BC0,4187,816E542C0,388.68,US Dollar,388.68,US Dollar,Wire,0
2022/09/07 00:09,247009,811B12E90,3,800063700,64.39,Euro,64.39,Euro,Credit Card,0
2022/09/05 11:49,1439,803B15B60,219975,8172BC920,270.82,US Dollar,270.82,US Dollar,Credit Card,0
2022/09/01 11:15,1231,800530B10,1638,800B32760,302.96,US Dollar,302.96,US Dollar,Cheque,0
2022/09/03 08:27,11,801817750,7058,80C2C9990,177.9,Euro,177.9,Euro,Cheque,0
2022/09/06 05:13,146058,81449B5E0,56743,8190C7550,3258.41,Euro,3258.41,Euro,Cheque,0
2022/09/01 03:02,233186,80C4321B0,29,80C8B0E10,267.83,UK Pound,267.83,UK Pound,Credit Card,0
2022/09/09 09:26,24027,808609ED0,237271,8141F5A00,146.26,Euro,146.26,Euro,Cheque,0
2022/09/01 00:11,226659,8136B6F80,226659,8136B6F80,654.28,US Dollar,654.28,US Dollar,Reinvestment,0
2022/09/06 22:21,70,10042B660,3202,8032875B0,17.51,US Dollar,17.51,US Dollar,Credit Card,0
2022/09/02 23:42,12202,801CB87D0,153327,81AA9E080,66.97,Euro,66.97,Euro,Wire,0
2022/09/01 00:18,141846,80FE428A0,141846,80FE428A0,30.38,Australian Dollar,30.38,Australian Dollar,Reinvestment,0
2022/09/10 09:03,110198,80468D3C0,14334,808C246F0,424776.73,Yuan,424776.73,Yuan,Cheque,0
2022/09/05 06:17,13210,80250AA30,52931,817BB3E10,34602.11,US Dollar,34602.11,US Dollar,Cheque,0
2022/09/10 04:03,6058,802591520,600,8176570B0,2005.99,Euro,2005.99,Euro,Credit Card,0
2022/09/08 01:30,110856,812847C10,5033,8144810B0,401660.83,US Dollar,401660.83,US Dollar,Cheque,0
2022/09/02 22:54,212633,805219120,112827,805449D90,5038.32,Yuan,5038.32,Yuan,ACH,0
2022/09/07 02:04,1217,80221C3C0,24950,802B79A30,2057.44,US Dollar,2057.44,US Dollar,Cheque,0
2022/09/02 12:58,22890,809479BF0,28102,8149696B0,2475.45,US Dollar,2475.45,US Dollar,Credit Card,0
2022/09/01 21:16,123260,8089D20C0,123260,809281590,195855.35,Rupee,195855.35,Rupee,ACH,0
2022/09/05 09:20,2514,816B47700,28560,818337DD0,20839.52,Euro,20839.52,Euro,Cheque,0
2022/09/01 01:42,7522,802C7F030,8884,8040C7EE0,100.78,Euro,100.78,Euro,Cheque,0
2022/09/05 23:15,20,808648230,2368,817978100,181875.06,US Dollar,181875.06,US Dollar,Wire,0
2022/09/10 10:27,224,8006639C0,1,8031D4920,342.1,US Dollar,342.1,US Dollar,Cheque,0
2022/09/01 15:23,19414,80900A320,27561,80EC73C00,2196831.9,Rupee,2196831.9,Rupee,Cheque,0
2022/09/03 12:34,423,8016AB5C0,220270,80ADB3500,51154.55,Euro,51154.55,Euro,ACH,0
2022/09/07 10:19,218604,807D7A250,7522,80BBCA430,1823.97,Euro,1823.97,Euro,ACH,0
2022/09/08 11:55,1807,80119DEF0,1110,80832AC00,170.72,US Dollar,170.72,US Dollar,Cheque,0
2022/09/09 18:16,1720,8019F5270,4308,8024F4A30,5358.11,Euro,5358.11,Euro,Cheque,0
2022/09/01 00:00,219687,81A8191E0,219687,81A8191E0,18.11,US Dollar,18.11,US Dollar,Reinvestment,0
2022/09/10 00:11,18840,8081C67F0,139884,81322A0C0,625.36,US Dollar,625.36,US Dollar,Cheque,0
2022/09/02 01:54,8720,80329D720,211362,80C887810,103169.78,Euro,103169.78,Euro,ACH,0
2022/09/02 09:22,12503,801654300,27234,805AB4A40,740.03,US Dollar,740.03,US Dollar,Cheque,0
2022/09/01 00:16,215514,81AE632A0,215514,81AE632A0,16489.12,US Dollar,16489.12,US Dollar,Reinvestment,0
2022/09/01 23:50,18,80BD37E70,18,80BD37E70,73624.31,Ruble,73624.31,Ruble,Reinvestment,0
2022/09/05 04:46,236872,80E968890,133915,80E959390,732.9,Euro,732.9,Euro,ACH,0
2022/09/02 07:39,4894,80252B4D0,8106,807621F80,130.84,US Dollar,130.84,US Dollar,Cash,0
2022/09/02 19:43,154228,8143135D0,53933,8148E53F0,1569.15,Swiss Franc,1569.15,Swiss Franc,Credit Card,0
2022/09/05 03:06,11222,800BDD2F0,11495,800BC8570,472.73,US Dollar,472.73,US Dollar,ACH,0
2022/09/01 00:29,15786,8029B68B0,15786,8029B68B0,297.94,US Dollar,297.94,US Dollar,Reinvestment,0
2022/09/01 08:47,11047,800F59620,17803,8121893B0,145.84,US Dollar,145.84,US Dollar,ACH,0
2022/09/08 14:16,63587,818E1FE60,63779,818E162C0,16281.83,Saudi Riyal,16281.83,Saudi Riyal,ACH,0
2022/09/02 20:46,316121,806EC08B0,215571,806EC06D0,199.96,US Dollar,199.96,US Dollar,Cheque,0
2022/09/01 00:21,256062,818EE0190,256062,818EE0190,19.06,Euro,19.06,Euro,Reinvestment,0
2022/09/06 05:40,1595,80255F9C0,241647,811969980,18.73,Euro,18.73,Euro,Cheque,0
2022/09/02 19:29,6586,802645AE0,1720,803546850,725999.31,Euro,725999.31,Euro,Cheque,0
2022/09/01 22:54,237271,810C0F5E0,237271,810C0F5E0,13228.89,Euro,13228.89,Euro,Reinvestment,0
2022/09/02 09:48,1291,8015286E0,33296,80DAF8710,1713.78,US Dollar,1713.78,US Dollar,Credit Card,0
2022/09/08 08:07,349,800C245E0,21828,8074128A0,8.18,US Dollar,8.18,US Dollar,ACH,0
2022/09/05 12:41,33687,811870F30,8720,81BD4C850,3980.58,Euro,3980.58,Euro,Credit Card,0
2022/09/06 06:43,20,8021F2A60,3653,80559B380,40245.51,US Dollar,40245.51,US Dollar,Cheque,0
2022/09/05 03:24,24,80C3E6940,233064,80C463AF0,278.84,UK Pound,278.84,UK Pound,Cheque,0
2022/09/06 00:15,531,80125F1C0,134019,810795200,32.21,US Dollar,32.21,US Dollar,Credit Card,0
2022/09/01 23:22,28102,80542E810,11770,80772E9C0,653.39,US Dollar,653.39,US Dollar,Wire,0
2022/09/05 17:16,24317,8041C9C70,19229,8057E1790,40.66,US Dollar,40.66,US Dollar,Cheque,0
2022/09/01 01:29,122788,80A48CE40,119174,812663210,8933.22,US Dollar,8933.22,US Dollar,Cheque,0
2022/09/02 23:20,116473,80D36EA40,28102,81813C620,673.21,US Dollar,673.21,US Dollar,Cheque,0
2022/09/06 07:56,23848,801AD3EC0,16505,8027B24B0,361.04,Euro,361.04,Euro,Cheque,0
2022/09/09 10:15,34528,80DAA0940,16263,80DA9FCB0,175.77,US Dollar,175.77,US Dollar,Cash,0
2022/09/07 02:04,14,8072EE730,72,8072FDAD0,12254.29,Rupee,12254.29,Rupee,Cheque,0
2022/09/09 19:16,15284,80CDBD430,16262,80FF2FB80,153.63,US Dollar,153.63,US Dollar,Credit Card,0
2022/09/08 01:32,1217,800364640,21414,800C0EB70,101.68,US Dollar,101.68,US Dollar,Credit Card,0
2022/09/09 09:19,5923,802AC7BF0,13712,8052BF210,487209.35,Yuan,487209.35,Yuan,Cheque,0
2022/09/02 20:34,25856,80240FF30,25634,805779920,6219.76,Euro,6219.76,Euro,ACH,0
2022/09/07 03:39,26,8099B6170,119732,8099BD950,354606.82,Rupee,354606.82,Rupee,ACH,0
2022/09/09 23:21,20,80061EA70,11046,8006CB4F0,5853.58,US Dollar,5853.58,US Dollar,Cheque,0
2022/09/06 17:53,70,10042B660,1120,800B4C1B0,1555.69,US Dollar,1555.69,US Dollar,Cheque,0
2022/09/09 00:35,268792,8196125D1,270575,81B48C9C1,1.711795,Bitcoin,1.711795,Bitcoin,Bitcoin,0
2022/09/09 02:27,123651,809C694F0,126843,80A2B59C0,536.71,Rupee,536.71,Rupee,Cash,0
2022/09/08 16:21,18081,803296340,146606,811D14000,165347.51,US Dollar,165347.51,US Dollar,Cheque,0
2022/09/04 00:20,36242,80D4CCA50,70601,819EADFF0,24.99,Canadian Dollar,24.99,Canadian Dollar,Credit Card,0
2022/09/02 01:12,70,10042B660,118681,80760F400,4790.58,US Dollar,4790.58,US Dollar,Cheque,0
2022/09/10 01:23,2293,8032B14B0,6058,80368C3B0,3062.29,Euro,3062.29,Euro,Credit Card,0
2022/09/08 23:57,271930,81A8FAC71,272773,81B996411,0.107454,Bitcoin,0.107454,Bitcoin,Bitcoin,0
2022/09/07 19:05,28335,8033DED30,28335,80342EA70,61832.11,Yuan,61832.11,Yuan,Cheque,0
2022/09/02 21:56,142342,80FC9EEF0,241036,8102058D0,404.8,Australian Dollar,404.8,Australian Dollar,Cheque,0
2022/09/06 04:52,2,80906D220,225095,8099B9610,14370.79,Rupee,14370.79,Rupee,Credit Card,0
2022/09/02 00:09,231948,80F8654C0,264643,818682020,2843.71,US Dollar,2843.71,US Dollar,Cash,0
2022/09/08 00:32,1394,8003A7A10,20,800E1B450,6525.92,US Dollar,6525.92,US Dollar,Credit Card,0
2022/09/06 10:50,29,80C6C7370,233282,80CF22550,244.71,UK Pound,244.71,UK Pound,Cheque,0
2022/09/06 02:01,147841,816EB2C90,247039,81A7C5F00,25177.66,Euro,25177.66,Euro,Credit Card,0
2022/09/04 13:31,7082,8034FCF80,211860,8053E7250,8335.58,Yuan,8335.58,Yuan,Credit Card,0
2022/09/01 00:00,62948,8197469E0,62948,8197469E0,6975.6,Euro,6975.6,Euro,Reinvestment,0
2022/09/05 07:02,123800,8090A98C0,24816,80A1C30E0,107006406.03,Rupee,107006406.03,Rupee,ACH,0
2022/09/03 02:19,265862,8184B69B0,263186,818975070,5240.95,Saudi Riyal,5240.95,Saudi Riyal,ACH,0
2022/09/07 00:08,210,81241ED00,49865,8126D5D50,9560.28,Brazil Real,9560.28,Brazil Real,ACH,0
2022/09/06 21:50,113016,8060D9100,26179,816F1BB90,9125.67,US Dollar,9125.67,US Dollar,Credit Card,0
2022/09/03 06:55,11,8003A7DB0,23041,8034A7D70,3039.77,US Dollar,3039.77,US Dollar,Credit Card,0
2022/09/09 09:29,12386,8027718F0,129589,80DD68680,2185.37,Euro,2185.37,Euro,ACH,0
2022/09/07 22:39,6681,8044948E0,148150,818F13C30,2328.23,Euro,2328.23,Euro,Credit Card,0
2022/09/06 23:20,8,80C26B2F0,7,80C372170,380.72,UK Pound,380.72,UK Pound,Cheque,0
2022/09/07 00:27,17891,806F4AA20,13,8078C1030,9692.31,Yen,9692.31,Yen,Credit Card,0
2022/09/02 12:08,26179,802D34330,5294,80AF43750,1657.29,Euro,1657.29,Euro,Credit Card,0
2022/09/09 02:15,4187,8019DE4E0,217226,808DE7B00,1103.79,US Dollar,1103.79,US Dollar,Credit Card,0
2022/09/01 00:46,22547,80162CCF0,245810,817D7CA70,153.23,US Dollar,153.23,US Dollar,Cheque,0
2022/09/09 08:29,119732,8089CEE00,26,808ECC5F0,3223218.73,Rupee,3223218.73,Rupee,Cheque,0
2022/09/02 05:27,223281,808A0FC30,19414,80A215E00,1427387.04,Rupee,1427387.04,Rupee,Cash,0
2022/09/07 02:25,10,80D887C50,235647,80DFA2290,4914.57,Canadian Dollar,4914.57,Canadian Dollar,Credit Card,0
2022/09/08 15:06,19,80B5211B0,132300,80BDEE890,15415.33,Ruble,15415.33,Ruble,Cash,0
2022/09/01 06:03,19836,80639D200,29572,806736960,122046.76,Yen,122046.76,Yen,Cheque,0
2022/09/05 08:59,12,8013588D0,26,803581590,241.88,Yuan,241.88,Yuan,Credit Card,0
2022/09/02 15:15,11,8008025C0,117694,81777F140,41957.95,US Dollar,41957.95,US Dollar,Cash,0
2022/09/05 09:02,224191,80ADB2DD0,129044,80CE9C6D0,715.84,Euro,715.84,Euro,Cheque,0
2022/09/05 23:43,215721,8066D5BE0,214111,8075425A0,2647.6,US Dollar,2647.6,US Dollar,ACH,0
2022/09/02 12:39,70,10042B6A8,1776,800D01380,11230.65,Euro,11230.65,Euro,Cheque,0
2022/09/06 14:33,15885,8035DAB60,692,80346A5F0,975.72,Yuan,975.72,Yuan,Cheque,0
2022/09/01 07:51,211374,8059DF240,27234,805B30710,926.6,US Dollar,926.6,US Dollar,Cheque,0
2022/09/09 11:48,365664,8186FEEA0,217,8186FE820,114.59,Saudi Riyal,114.59,Saudi Riyal,Cheque,0
2022/09/02 20:12,18,817341970,18,81750C4D0,476359.72,Saudi Riyal,476359.72,Saudi Riyal,Cash,0
2022/09/02 15:07,11,8005092B0,12966,8015B3E00,69.5,US Dollar,69.5,US Dollar,ACH,0
2022/09/01 23:06,425,802CF79F0,2557,8030979E0,927.89,Euro,927.89,Euro,Wire,0
2022/09/06 20:12,6045,8056A36A0,21260,806D41B80,2866.6,US Dollar,2866.6,US Dollar,Cheque,0
2022/09/01 12:05,115114,80B33D450,5621,81B094F90,30077.57,US Dollar,30077.57,US Dollar,Cheque,0
2022/09/06 23:59,12,80193BE00,11047,80CE795A0,3807.18,US Dollar,3807.18,US Dollar,Credit Card,0
2022/09/01 00:11,21647,80930E750,21647,80930E750,22642.09,US Dollar,22642.09,US Dollar,Reinvestment,0
2022/09/06 00:10,130821,8186864E0,219425,81C130CB0,1560.03,US Dollar,1560.03,US Dollar,Cheque,0
2022/09/06 22:26,15400,801F9A600,0,80C629190,10146.23,Euro,10146.23,Euro,Credit Card,0
2022/09/08 08:38,221100,816950950,31694,8177865B0,836.11,US Dollar,836.11,US Dollar,Cheque,0
2022/09/06 06:27,230595,80BAAF8E1,131036,80BCDC8B1,0.002687,Bitcoin,0.002687,Bitcoin,Bitcoin,0
2022/09/01 09:00,141352,80F2209D0,110,8100CF7C0,7086.32,Australian Dollar,7086.32,Australian Dollar,Cheque,0
2022/09/01 02:05,148698,811E1EBB0,210,81236D140,1845.75,Brazil Real,1845.75,Brazil Real,Credit Card,0
2022/09/09 03:31,5724,8030AEEC0,119669,807B050E0,313.73,Euro,313.73,Euro,Cheque,0
2022/09/10 07:22,253379,813BEFFD0,52898,813C8FAB0,408.44,Swiss Franc,408.44,Swiss Franc,Cheque,0
2022/09/09 02:35,17213,8043BB650,29779,80494D430,10681.29,Yuan,10681.29,Yuan,Credit Card,0
2022/09/05 04:20,70,10042B780,5,80ED22340,282865.21,Rupee,282865.21,Rupee,Cheque,0
2022/09/05 08:57,264772,817E11650,65300,8187A3650,150.59,Saudi Riyal,150.59,Saudi Riyal,ACH,0
2022/09/05 20:59,18491,808490C20,2293,809CC1710,184.76,Euro,184.76,Euro,ACH,0
2022/09/01 14:47,22026,80DA24D90,33687,811468300,3812.92,Euro,3812.92,Euro,Cheque,0
2022/09/02 04:30,70,10042B6A8,47311,813683BA0,61.5,Euro,61.5,Euro,Cheque,0
2022/09/09 03:51,2514,801F33090,234539,813776AB0,336.79,Euro,336.79,Euro,Cheque,0
2022/09/06 21:19,21566,808325990,120336,80A7E9C90,3726.95,US Dollar,3726.95,US Dollar,Credit Card,0
2022/09/02 05:47,210858,8048F57E0,110265,80513A9F0,35301.29,Yuan,35301.29,Yuan,ACH,0
2022/09/01 19:30,248575,8121235F0,148894,81227E5E0,37757.33,Brazil Real,37757.33,Brazil Real,Cash,0
2022/09/02 11:07,124503,8090041C0,72,80921EEE0,167201.95,Rupee,167201.95,Rupee,Credit Card,0
2022/09/01 09:59,1291,80715F5D0,1291,80715F5D0,2206.08,US Dollar,2206.08,US Dollar,Reinvestment,0
2022/09/08 20:33,132021,81A3E3F60,138580,81B11ED40,51.05,US Dollar,51.05,US Dollar,Cheque,0
2022/09/03 01:48,217087,806A4F030,215557,806A4B300,255339.64,Yen,255339.64,Yen,ACH,0
2022/09/06 00:23,132021,811CFF090,13354,813C0A3A0,139.05,US Dollar,139.05,US Dollar,Credit Card,0
2022/09/01 09:06,115,816851A70,260091,816851A20,5699.8,Shekel,5699.8,Shekel,ACH,0
2022/09/05 08:11,20,8005ABF50,215191,80CD65F00,150.52,US Dollar,150.52,US Dollar,Credit Card,0
2022/09/02 14:18,23033,808F52E10,19414,809945D80,70739.82,Rupee,70739.82,Rupee,Cheque,0
2022/09/01 00:22,18,817200AA0,18,817200AA0,24861524.97,Saudi Riyal,24861524.97,Saudi Riyal,Reinvestment,0
2022/09/05 09:38,25,800082AC0,72,808CEAF10,1644779.8,Rupee,1644779.8,Rupee,Credit Card,0
2022/09/09 21:12,5981,802330590,1390,803254000,378477.93,Euro,378477.93,Euro,Cash,0
2022/09/07 07:54,217073,80694EDB0,216654,807A82C50,851693.42,Yen,851693.42,Yen,Cheque,0
2022/09/08 07:19,394,8004181E0,249349,81AE24220,209.88,US Dollar,209.88,US Dollar,Cheque,0
2022/09/01 07:41,14640,801F59A20,14640,801F59A20,55.79,US Dollar,47.61,Euro,ACH,0
2022/09/07 16:50,14,815275210,157900,815320BA0,363.24,Shekel,363.24,Shekel,Credit Card,0
2022/09/07 18:18,52788,813AE9D40,153743,813F4FB00,990.94,Swiss Franc,990.94,Swiss Franc,Credit Card,0
2022/09/06 09:06,7082,8033BBDB0,210091,804B681C0,14079.3,Yuan,14079.3,Yuan,ACH,0
2022/09/06 06:12,118,8195DCE51,71642,81B3FBB91,0.013151,Bitcoin,0.013151,Bitcoin,Bitcoin,0
2022/09/01 00:00,143233,81021D680,143233,81021D680,1283.55,Australian Dollar,1283.55,Australian Dollar,Reinvestment,0
2022/09/05 13:32,5294,807D77970,12202,8084B5CB0,1837.96,Euro,1837.96,Euro,Cash,0
2022/09/02 18:56,7080,80442D430,113394,804FAA120,8732.34,Yuan,8732.34,Yuan,Cheque,0
2022/09/09 04:33,349,800C96740,22185,802146300,10966.41,US Dollar,10966.41,US Dollar,Wire,0
2022/09/07 19:32,115,81731FE10,264772,817E11650,18286.87,Saudi Riyal,18286.87,Saudi Riyal,Credit Card,0
2022/09/07 09:12,11,8024F2890,8889,8050581C0,37.59,Euro,37.59,Euro,Credit Card,0
2022/09/06 12:10,139833,81162E750,21414,81865E7A0,1042.96,US Dollar,1042.96,US Dollar,Credit Card,0
2022/09/09 15:57,163470,817A38BD0,115,817AD8480,3519.64,Saudi Riyal,3519.64,Saudi Riyal,Cheque,0
2022/09/08 00:01,16,80B088EA0,27,80C092F00,294346.12,Ruble,294346.12,Ruble,Cheque,0
2022/09/09 11:03,49411,812382BA0,149805,812A9FFA0,3165.04,Brazil Real,3165.04,Brazil Real,Cheque,0
2022/09/02 06:48,4,80642BF50,116914,806A43BA0,610915.67,Yen,610915.67,Yen,Credit Card,0
2022/09/10 13:02,23848,801DB6A20,498,801DD86D0,179.12,Euro,179.12,Euro,ACH,0
2022/09/04 12:02,17102,80DF11850,26262,8105DBB30,50.48,Euro,50.48,Euro,Credit Card,0
2022/09/05 07:21,1807,802B77540,111913,80B86B490,36.33,US Dollar,36.33,US Dollar,Cheque,0
2022/09/04 02:45,141204,80FCAED90,11,8101C6000,44.81,Australian Dollar,44.81,Australian Dollar,Credit Card,0
2022/09/05 21:38,5312,80258BDD0,6971,8029E6040,118.9,Euro,118.9,Euro,Credit Card,0
2022/09/02 00:10,232857,80C3670C0,233186,80C670560,5.17,UK Pound,5.17,UK Pound,Credit Card,0
2022/09/02 18:49,369713,8198CFB51,69289,8198CE671,0.053842,Bitcoin,0.053842,Bitcoin,Bitcoin,0
2022/09/02 01:02,3407,8023400E0,531,8023458F0,239.11,US Dollar,239.11,US Dollar,Credit Card,0
2022/09/01 10:25,20,8001FAB50,22547,802084610,450.14,US Dollar,450.14,US Dollar,Credit Card,0
2022/09/07 01:02,70,10042BA51,269329,81BFF5E11,0.007158,Bitcoin,0.007158,Bitcoin,Bitcoin,0
2022/09/02 16:08,70,10042B8A0,41428,80F99EAD0,4217.87,Australian Dollar,4217.87,Australian Dollar,Cheque,0
2022/09/06 08:10,221100,807DC3DD0,118840,809CD3AD0,608.54,US Dollar,608.54,US Dollar,ACH,0
2022/09/05 16:20,27009,80DA66920,142590,81280C600,12728.67,US Dollar,12728.67,US Dollar,Credit Card,0
2022/09/05 10:23,20,800044230,110777,805C1A7A0,212.45,US Dollar,212.45,US Dollar,Cheque,0
2022/09/09 13:00,692,802926D20,110265,8044123E0,1647.07,Yuan,1647.07,Yuan,Credit Card,0
2022/09/01 23:29,21414,8090706C0,21414,8090706C0,22.57,US Dollar,22.57,US Dollar,Reinvestment,0
2022/09/10 00:03,47311,814ACCFC0,6058,802640A10,837.06,Euro,837.06,Euro,Credit Card,0
2022/09/06 04:10,231975,80BF124D0,23,80C06F0B0,95383.77,Ruble,95383.77,Ruble,Cash,0
2022/09/06 15:33,7080,802C1B250,692,8029C9230,99.7,Yuan,99.7,Yuan,Wire,0
2022/09/10 18:53,218072,80A973B70,11968,80A9740A0,1024.91,US Dollar,1024.91,US Dollar,ACH,0
2022/09/06 12:57,1422,80303C340,13125,803266730,886.89,US Dollar,886.89,US Dollar,Wire,0
2022/09/06 13:12,257858,8158CB510,113,815EDD090,2705863.52,Shekel,2705863.52,Shekel,ACH,0
2022/09/07 00:24,70,10042B780,119732,809EE8D30,9421.21,Rupee,9421.21,Rupee,Cheque,0
2022/09/07 00:47,135933,80D305810,135933,80D32B520,6198.64,Canadian Dollar,6198.64,Canadian Dollar,Cheque,0
2022/09/10 14:01,14195,80988AB80,217215,814BFB790,129.38,Euro,129.38,Euro,Cheque,0
2022/09/04 23:54,235805,8137768C0,132483,818335310,153.29,Euro,153.29,Euro,Cheque,0
2022/09/05 13:41,70,10042B660,3533,8060206B0,364445.18,US Dollar,364445.18,US Dollar,Cash,0
2022/09/01 04:34,215112,808A37380,16505,80B25CE70,887.31,Euro,887.31,Euro,Cheque,0
2022/09/08 05:15,18121,805D4A890,37042,810C11860,794.75,Euro,794.75,Euro,Credit Card,0
2022/09/02 23:53,70,10042B660,115114,80AF14EF0,13613.0,US Dollar,13613.0,US Dollar,Cheque,0
2022/09/01 00:05,42234,80F75C0E0,42234,80F75C0E0,142222.53,Australian Dollar,142222.53,Australian Dollar,Reinvestment,0
2022/09/07 07:11,1639,80086B590,5033,8075719A0,846.91,US Dollar,846.91,US Dollar,Cheque,0
2022/09/01 13:22,16505,802CFF380,138920,81AD543F0,233.07,Euro,233.07,Euro,Credit Card,0
2022/09/05 11:38,33747,80F5877E0,11701,810A59770,1787.09,US Dollar,1787.09,US Dollar,Cheque,0
2022/09/04 01:23,18491,8032E4BD0,15461,80331A300,3040.99,Euro,3040.99,Euro,ACH,0
2022/09/02 10:10,33565,8063164D0,19419,80632B920,459.21,Euro,459.21,Euro,Cheque,0
2022/09/03 07:33,4187,80AB063D0,1889,814A81130,1492.2,US Dollar,1492.2,US Dollar,Cheque,0
2022/09/07 07:38,70949,81A8B1011,171669,81BF1D591,0.089437,Bitcoin,0.089437,Bitcoin,Bitcoin,0
2022/09/01 00:28,141632,81091F750,141632,81091F750,24.44,Australian Dollar,24.44,Australian Dollar,Reinvestment,0
2022/09/08 00:21,11314,8029FB170,6269,8198A3850,8.98,Euro,8.98,Euro,Credit Card,0
2022/09/05 06:42,216,8000DB4F0,216,8172CBD00,405.58,Saudi Riyal,405.58,Saudi Riyal,Cheque,0
2022/09/09 06:19,11,800253AE0,8720,808204EE0,311.9,Euro,311.9,Euro,Credit Card,0
2022/09/07 18:23,423,80029A710,12202,800EA8EB0,396.93,Euro,396.93,Euro,Credit Card,0
2022/09/08 10:45,15680,80BD425E0,137268,817BDFD50,2570.18,US Dollar,2570.18,US Dollar,Credit Card,0
2022/09/05 06:26,11,80D1D7CF0,39213,81ADF9E60,1839.13,Canadian Dollar,1839.13,Canadian Dollar,Cheque,0
2022/09/08 04:40,24027,80883EDD0,8884,81069F000,3194.14,Euro,3194.14,Euro,Credit Card,0
2022/09/01 13:48,261380,816A119B0,261380,816A119B0,50.5,Shekel,50.5,Shekel,Reinvestment,0
