Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/06 03:52,32245,80BE13700,232081,80BF15360,37694.14,Ruble,37694.14,Ruble,Cheque,0
2022/09/01 08:24,232857,80C2D7C00,8,80C967940,54.19,UK Pound,54.19,UK Pound,Cheque,0
2022/09/08 16:37,214111,8077EB100,217226,81AEBCA30,691.3,US Dollar,691.3,US Dollar,Cheque,0
2022/09/05 22:48,1199,815833570,158053,81617FAD0,13492.57,Shekel,13492.57,Shekel,Cheque,0
2022/09/01 14:11,336252,80D3269A0,10,80D326EA0,0.01,Canadian Dollar,0.01,Canadian Dollar,Cheque,0
2022/09/10 07:40,22224,8023C14B0,3389,80776CF50,261.16,US Dollar,261.16,US Dollar,Cheque,0
2022/09/05 12:04,219782,808BC8B00,218057,80CE31A00,312931.39,US Dollar,312931.39,US Dollar,ACH,0
2022/09/01 00:26,325041,8092F4930,124592,8092F05B0,349379.95,Rupee,349379.95,Rupee,ACH,0
2022/09/09 12:54,34366,801CEC410,2557,801CEBF30,207.7,Euro,207.7,Euro,ACH,0
2022/09/07 10:00,13821,801B805D0,12592,801CD0D60,1977.79,US Dollar,1977.79,US Dollar,Credit Card,0
2022/09/09 00:49,152768,813CC35A0,253428,813D4FE30,3686121.9,Swiss Franc,3686121.9,Swiss Franc,Wire,0
2022/09/03 08:28,18520,80B245250,17319,80B24B3A0,311.19,Euro,311.19,Euro,ACH,0
2022/09/09 08:02,1394,800506850,21260,80093B810,50.15,US Dollar,50.15,US Dollar,Cash,0
2022/09/09 17:48,15640,80349D290,122788,808999800,57991.97,US Dollar,57991.97,US Dollar,Cheque,0
2022/09/01 17:43,28335,8092C38A0,28335,8092C38A0,27520.86,Yuan,27520.86,Yuan,Reinvestment,0
2022/09/04 22:14,11,8005A7140,1217,8006A8420,260.06,US Dollar,260.06,US Dollar,Cash,0
2022/09/01 00:17,26560,80ED80350,26560,80ED80350,24974.1,Rupee,24974.1,Rupee,Reinvestment,0
2022/09/09 11:22,367591,8193C14A0,263025,8193D13A0,1214.4,Saudi Riyal,1214.4,Saudi Riyal,Cash,0
2022/09/07 12:40,28102,805991A30,22224,805C39BF0,64.74,US Dollar,64.74,US Dollar,Cheque,0
2022/09/02 20:22,14003,807D7F8F0,228555,81A91A870,1808.38,Euro,1808.38,Euro,Cheque,0
2022/09/09 01:51,13,8000B44A0,13,8000B44A0,28407.46,Mexican Peso,28407.46,Mexican Peso,Cheque,0
2022/09/02 22:41,125980,80A10DF70,33747,80F570CD0,89795.87,US Dollar,89795.87,US Dollar,Cheque,0
2022/09/01 21:43,1768,809EC1A00,1768,809EC1A00,46.51,Euro,46.51,Euro,Reinvestment,0
2022/09/02 07:48,6269,809AA6860,219760,812D04810,8630.48,Euro,8630.48,Euro,Credit Card,0
2022/09/09 05:44,219,81951D801,71696,81A81BB31,0.010445,Bitcoin,0.010445,Bitcoin,Bitcoin,0
2022/09/07 01:37,169500,81A8CDF51,270010,81AA15EF1,0.160984,Bitcoin,0.160984,Bitcoin,Bitcoin,0
2022/09/09 10:07,354059,8141A8E00,154265,814197100,334.5,Swiss Franc,334.5,Swiss Franc,Cheque,0
2022/09/10 12:43,119699,808E5E390,127152,80A353150,3708.77,Rupee,3708.77,Rupee,Credit Card,0
2022/09/09 01:17,37228,8029DE370,1776,8029DE320,2959.44,Euro,2959.44,Euro,Cheque,0
2022/09/07 10:54,70,10042B6F0,26,803B25F50,373172.34,Yuan,373172.34,Yuan,Cash,0
2022/09/08 15:36,1639,800374B60,1639,800374B60,16219.21,Euro,19005.41,US Dollar,ACH,0
2022/09/02 03:36,72,808A0F0F0,119699,808B4BAF0,1526044.54,Rupee,1526044.54,Rupee,ACH,0
2022/09/07 08:21,22547,8013C1EB0,3500,801769CF0,15446.74,US Dollar,15446.74,US Dollar,Wire,0
2022/09/02 03:12,6058,8023D3930,16934,8041D2980,15800.1,Euro,15800.1,Euro,Wire,0
2022/09/01 00:03,5617,80630B290,210700,80B9D6130,11746.48,US Dollar,11746.48,US Dollar,Credit Card,0
2022/09/08 04:44,215456,814275AB0,126991,81B22B020,1939.79,US Dollar,1939.79,US Dollar,Cash,0
2022/09/01 03:05,5981,803355BA0,17319,80EFE5B50,1220.68,Euro,1220.68,Euro,Cheque,0
2022/09/01 00:04,25856,802CA8940,6971,802CA7840,1121459.0,Euro,1121459.0,Euro,ACH,0
2022/09/07 23:45,17036,803325910,8720,80CEBEC90,254.84,Euro,254.84,Euro,Cheque,0
2022/09/09 21:28,1126,8019F44B0,12503,801A09290,485280.57,Euro,485280.57,Euro,Wire,0
2022/09/01 00:07,249523,812865CD0,249523,812865CD0,56.15,Brazil Real,56.15,Brazil Real,Reinvestment,0
2022/09/07 04:33,49014,8120F8130,49865,812A69DC0,859262.94,Brazil Real,859262.94,Brazil Real,Cash,0
2022/09/01 00:08,27436,8088DBB00,211012,808928200,518987.0,Euro,518987.0,Euro,Cheque,0
2022/09/10 15:54,148894,811FD4850,49096,812637CB0,1272.97,Brazil Real,1272.97,Brazil Real,Credit Card,0
2022/09/08 00:03,266734,8192D2A80,115,81789B4E0,399.29,Saudi Riyal,399.29,Saudi Riyal,Credit Card,0
2022/09/02 20:03,23140,815124780,151525,815125940,1270.58,Euro,1270.58,Euro,ACH,0
2022/09/06 17:57,112568,808D7A3A0,18840,815A5EF10,17783.22,US Dollar,17783.22,US Dollar,Credit Card,0
2022/09/07 06:53,214,819511A71,219,81952AA91,0.137264,Bitcoin,0.137264,Bitcoin,Bitcoin,0
2022/09/03 20:20,600,801F9DC80,136932,8131206A0,395.36,Euro,395.36,Euro,Cheque,0
2022/09/07 07:50,20,807552BB0,1126,80AA69650,496.8,Euro,496.8,Euro,Credit Card,0
2022/09/09 20:36,11,800ED1240,115690,8076D81F0,10783.23,Euro,10783.23,Euro,Credit Card,0
2022/09/09 09:25,25400,80656A0A0,120478,809DBF140,6865.79,Euro,6865.79,Euro,Credit Card,0
2022/09/07 09:45,25520,809C7BC40,72,80A2167E0,136023.54,Rupee,136023.54,Rupee,Cheque,0
2022/09/01 16:24,1394,800372C70,216796,806A10950,4663.16,US Dollar,4663.16,US Dollar,Cheque,0
2022/09/07 03:18,21260,8007DA830,394,8188BE710,55.62,US Dollar,55.62,US Dollar,ACH,0
2022/09/01 00:28,40904,80F038510,40904,80F038510,23.23,Australian Dollar,23.23,Australian Dollar,Reinvestment,0
2022/09/02 12:40,219368,81497A8E0,17803,814BA0040,63.69,US Dollar,63.69,US Dollar,Cheque,0
2022/09/06 03:50,1595,80039CB90,1835,801C60800,32124.1,Euro,32124.1,Euro,Wire,0
2022/09/02 00:31,11255,801452B90,28393,8057E7BD0,16900.38,US Dollar,16900.38,US Dollar,Credit Card,0
2022/09/09 19:17,124359,808EB91D0,23539,80925C520,4869613.66,Rupee,4869613.66,Rupee,Cash,0
2022/09/02 09:35,215239,80CCAD620,39812,80FDDB080,8.29,US Dollar,8.29,US Dollar,Cheque,0
2022/09/01 00:09,15875,806BA1670,15875,806BA1670,14266.58,US Dollar,14266.58,US Dollar,Reinvestment,0
2022/09/02 23:45,1110,80125AB20,22481,80860EF50,7673902.89,US Dollar,7673902.89,US Dollar,ACH,0
2022/09/01 00:59,16263,809E2E2D0,16263,809E2E2D0,21.1,US Dollar,21.1,US Dollar,Reinvestment,0
2022/09/09 18:48,22129,800D89170,20,802457840,5467.46,US Dollar,5467.46,US Dollar,Cheque,0
2022/09/05 09:14,64057,817F746E0,165768,8186E4D70,559.21,Saudi Riyal,559.21,Saudi Riyal,Cheque,0
2022/09/07 14:12,136424,80E2D7000,138617,80E3FA440,10692.25,Canadian Dollar,10692.25,Canadian Dollar,Credit Card,0
2022/09/01 17:38,1889,802384400,3500,802384450,4413.7,US Dollar,4413.7,US Dollar,ACH,0
2022/09/01 00:02,14195,801B8C9B0,2293,801399CF0,119.3,Euro,119.3,Euro,Credit Card,0
2022/09/01 04:39,129402,80E932290,129402,80E932290,609.26,US Dollar,609.26,US Dollar,Reinvestment,0
2022/09/02 05:16,131266,8107B1E80,249349,8139D9A40,12.12,US Dollar,12.12,US Dollar,Credit Card,0
2022/09/01 17:58,2514,801D726C0,155279,81669C160,19.75,Euro,19.75,Euro,Wire,0
2022/09/06 14:54,29779,8044EF0E0,210812,805409F80,1322.3,Yuan,1322.3,Yuan,Credit Card,0
2022/09/05 15:00,135558,80D2047C0,35777,80D623D50,2677.65,Canadian Dollar,2677.65,Canadian Dollar,Credit Card,0
2022/09/07 19:34,18084,803C1CC70,116703,806435670,647.12,US Dollar,647.12,US Dollar,Credit Card,0
2022/09/10 00:03,3500,80177A790,238219,815978390,113.53,US Dollar,113.53,US Dollar,Credit Card,0
2022/09/01 22:15,235647,80D4B51C0,136136,80D61BA30,25568.63,Canadian Dollar,25568.63,Canadian Dollar,Credit Card,0
2022/09/05 06:02,2368,80AB937E0,214527,80B74ED90,5.13,US Dollar,5.13,US Dollar,ACH,0
2022/09/03 20:47,122967,8106AE9E0,21260,81888C580,123.78,US Dollar,123.78,US Dollar,Cheque,0
2022/09/01 00:53,217,81997CE31,69289,81A0D91F1,0.004401,Bitcoin,0.004401,Bitcoin,Bitcoin,0
2022/09/07 22:38,3533,801627F90,6045,808B26E00,132.86,US Dollar,132.86,US Dollar,Cheque,0
2022/09/01 00:11,7249,812E5B570,7249,812E5B570,86155.74,Euro,86155.74,Euro,Reinvestment,0
2022/09/10 20:13,6090,80291F550,18624,8037FE7A0,11.28,Euro,11.28,Euro,Cheque,0
2022/09/06 09:51,213,815225FC0,14,8152B36A0,11.84,Shekel,11.84,Shekel,ACH,0
2022/09/06 02:21,19521,8053DC260,1439,817A1CBE0,34284.84,US Dollar,34284.84,US Dollar,Cash,0
2022/09/01 21:06,1217,8001784C0,28932,8176D6C20,11.27,US Dollar,11.27,US Dollar,ACH,0
2022/09/09 10:43,31842,804C4ED80,24950,804C4ED30,25.76,US Dollar,25.76,US Dollar,ACH,0
2022/09/07 21:59,116,811EB6FB0,149034,812088030,176.29,Brazil Real,176.29,Brazil Real,ACH,0
2022/09/08 13:29,70,10042B6A8,256511,8170E8E20,538.96,Euro,538.96,Euro,Cash,0
2022/09/08 00:25,28393,805D47910,228752,812FA9190,5.76,US Dollar,5.76,US Dollar,Credit Card,0
2022/09/08 02:11,70,10042B6A8,228073,80C846460,165.68,Euro,165.68,Euro,Credit Card,0
2022/09/02 03:46,336368,80E050C70,17,80E06F9C0,702.33,Canadian Dollar,702.33,Canadian Dollar,Cheque,0
2022/09/10 04:51,214554,80617ECC0,120229,807AF93A0,352.34,Euro,352.34,Euro,Cheque,0
2022/09/02 15:40,14652,8023D2B00,423,807D820C0,46565.1,Euro,46565.1,Euro,ACH,0
2022/09/09 17:03,115943,8060863D1,115943,8060863D0,1.1e-05,Bitcoin,0.13,US Dollar,ACH,0
2022/09/08 16:30,15,8018B5840,9976,803C0C1B0,809.7,Yuan,809.7,Yuan,ACH,0
2022/09/01 11:56,248623,8124A4400,248623,8124A4400,235651.67,Brazil Real,235651.67,Brazil Real,Reinvestment,0
2022/09/09 18:25,219011,80E5A51D0,144089,8143AE250,1977.97,Euro,1977.97,Euro,Cheque,0
2022/09/01 03:13,18890,805DCC760,20,80B0606D0,805.7,US Dollar,805.7,US Dollar,Cheque,0
2022/09/06 18:45,20,8195B8AD1,169335,819DD75E1,28.142166,Bitcoin,28.142166,Bitcoin,Bitcoin,0
2022/09/03 13:58,70,10042B858,138512,80EED9670,6520836.95,Canadian Dollar,6520836.95,Canadian Dollar,Cheque,0
2022/09/05 22:58,122996,811B881C0,8318,81BDEBD70,1254812.63,US Dollar,1254812.63,US Dollar,Cash,0
2022/09/01 00:02,5617,8063A3AB0,5617,8063A3AB0,475.61,US Dollar,475.61,US Dollar,Reinvestment,0
2022/09/05 23:37,49014,812949590,49014,812AAA890,12560097.3,Brazil Real,12560097.3,Brazil Real,Cheque,0
2022/09/08 04:47,7082,8033D5560,3718,8072DB810,372.79,US Dollar,372.79,US Dollar,Credit Card,0
2022/09/05 09:04,11,800E3D490,56335,8163FA6A0,19.19,US Dollar,19.19,US Dollar,ACH,0
2022/09/09 01:13,224231,80B176BD0,132021,8116C9E10,131.04,US Dollar,131.04,US Dollar,Credit Card,0
2022/09/08 09:27,70,10042B6A8,228147,80E716B40,3643.67,Euro,3643.67,Euro,Cash,0
2022/09/07 06:56,1812,80B9E24B0,17803,80BA37B10,674.8,US Dollar,674.8,US Dollar,Cheque,0
2022/09/04 07:28,27,8028C6540,111425,805040AA0,341949.94,Yuan,341949.94,Yuan,Cheque,0
2022/09/02 13:23,18084,8057ADEF0,2692,805E4B730,1066.59,US Dollar,1066.59,US Dollar,Cheque,0
2022/09/07 07:00,14133,80B6253A0,25259,80BCA5D70,2687.36,US Dollar,2687.36,US Dollar,Cheque,0
2022/09/01 15:25,27436,8066F2F00,27436,8066F2F00,1731846.85,Euro,1731846.85,Euro,Reinvestment,0
2022/09/05 23:02,16,80CFE3350,17,80CFEA0A0,214.13,Canadian Dollar,214.13,Canadian Dollar,Cheque,0
2022/09/03 00:26,70,10042B660,8801,804384F20,2118.61,US Dollar,2118.61,US Dollar,Cheque,0
2022/09/07 15:08,13590,805B8FDA0,236872,80ECC9200,530.45,Euro,530.45,Euro,Cash,0
2022/09/01 00:05,219353,808928E90,219353,808928E90,12358.71,Euro,12358.71,Euro,Reinvestment,0
2022/09/01 00:18,111425,804D62D00,111425,804D62D00,90.37,Yuan,90.37,Yuan,Reinvestment,0
2022/09/01 14:19,70,10042B660,25526,806060E30,2346.57,US Dollar,2346.57,US Dollar,Cheque,0
2022/09/09 22:24,22890,801A91B80,5206,80225C470,188.18,US Dollar,188.18,US Dollar,Cheque,0
2022/09/07 01:28,49096,812F08350,151782,81346A120,25771.5,Brazil Real,25771.5,Brazil Real,Credit Card,0
2022/09/10 07:48,27,803DB2B60,19521,80534C010,107768.86,Yuan,107768.86,Yuan,Cheque,0
2022/09/08 09:06,14133,808695420,226436,80B48EB00,136.57,US Dollar,136.57,US Dollar,Cheque,0
2022/09/04 14:08,70,10042B9C0,160372,816CD7DD0,1531.58,Shekel,1531.58,Shekel,Cheque,0
2022/09/01 22:16,48128,81B940210,48128,81B940210,9.13,Euro,9.13,Euro,Reinvestment,0
2022/09/03 05:24,12063,80D01C810,24317,80D01D880,629.88,US Dollar,629.88,US Dollar,ACH,0
2022/09/07 02:22,235735,80D30CBB0,135558,80E704220,46.88,Canadian Dollar,46.88,Canadian Dollar,Wire,0
2022/09/01 00:02,229637,80DE62BF0,229637,80DE62BF0,11270.04,Euro,11270.04,Euro,Reinvestment,0
2022/09/06 02:33,12202,801AD9D70,14003,802197C30,967.15,Euro,967.15,Euro,Cheque,0
2022/09/02 02:14,18076,8032DD630,5724,8076E5250,1431.65,Euro,1431.65,Euro,ACH,0
2022/09/05 19:59,12,800834660,26179,818BE33D0,18611.74,US Dollar,18611.74,US Dollar,Credit Card,0
2022/09/06 00:45,70,10042B660,6314,8173EE040,84.38,US Dollar,84.38,US Dollar,Cheque,0
2022/09/01 22:02,11,8001B6BC0,2514,801A42940,6529.67,Euro,6529.67,Euro,ACH,0
2022/09/08 22:42,10,811F12DD0,214,81262E5B0,86052.97,Brazil Real,86052.97,Brazil Real,ACH,0
2022/09/01 02:19,115081,80857E980,6058,81439F4C0,7076.08,Euro,7076.08,Euro,ACH,0
2022/09/02 14:54,214423,8115C62E0,131371,8147590E0,24849.09,Euro,24849.09,Euro,Cash,0
2022/09/01 01:17,25242,80950F6B0,220188,8112A3AC0,270.04,US Dollar,270.04,US Dollar,Credit Card,0
2022/09/03 00:08,16584,80636F690,261399,81B890A00,3.25,US Dollar,3.25,US Dollar,Credit Card,0
2022/09/05 14:09,115,81558D900,157900,815B32390,16041.32,Shekel,16041.32,Shekel,Cheque,0
2022/09/08 06:22,11,80204E400,7522,8035EAD30,534.81,Euro,534.81,Euro,Cash,0
2022/09/01 00:08,154465,814FE7330,154465,814FE7330,778478.57,Swiss Franc,778478.57,Swiss Franc,Reinvestment,0
2022/09/01 00:27,156306,8156AC620,156306,8156AC620,24.95,US Dollar,24.95,US Dollar,Reinvestment,0
2022/09/05 17:20,17,80009F600,235943,80D4EFA60,2800.41,Canadian Dollar,2800.41,Canadian Dollar,Cheque,0
2022/09/09 22:01,219,8000C89A0,152768,813A01370,515.6,Swiss Franc,515.6,Swiss Franc,Credit Card,0
2022/09/01 00:23,318631,8107065E0,318631,8107065E0,3012.73,US Dollar,3012.73,US Dollar,Reinvestment,0
2022/09/01 00:14,21316,81192D580,21316,81192D580,31396.26,Euro,31396.26,Euro,Reinvestment,0
2022/09/06 16:32,249585,81262D840,50453,812A17F50,236.49,Brazil Real,236.49,Brazil Real,Credit Card,0
2022/09/06 11:10,24202,809CFB9F0,27277,80A68D850,8353626.91,Rupee,8353626.91,Rupee,Cheque,0
2022/09/02 11:18,12055,810B75C20,118763,81B014C30,909.54,Euro,909.54,Euro,Credit Card,0
2022/09/02 04:51,11,80933EAF0,5294,809ECECD0,18953.35,Euro,18953.35,Euro,Cheque,0
2022/09/01 03:32,70,10042B660,2368,806085480,11857.8,US Dollar,11857.8,US Dollar,Credit Card,0
2022/09/06 10:56,19182,8073DC920,234933,81915CE10,1079.46,US Dollar,1079.46,US Dollar,Cheque,0
2022/09/09 14:53,268792,81997C1A1,269294,81A20D2E1,0.015301,Bitcoin,0.015301,Bitcoin,Bitcoin,0
2022/09/02 15:49,367419,818AC3C00,152340,818AC4670,137.75,US Dollar,137.75,US Dollar,Cheque,0
2022/09/06 00:23,13210,8169C7500,1231,800B69730,23.26,US Dollar,23.26,US Dollar,Credit Card,0
2022/09/09 03:52,1291,800703280,22481,801DA03D0,180.76,US Dollar,180.76,US Dollar,Credit Card,0
2022/09/06 01:28,63587,818198980,163897,818E76C90,17943.99,Saudi Riyal,17943.99,Saudi Riyal,Cheque,0
2022/09/09 02:15,36242,80DEC70E0,236908,80E0969B0,1525.37,Canadian Dollar,1525.37,Canadian Dollar,Cheque,0
2022/09/02 15:50,17768,803388A00,210484,803E4E0F0,14016.65,Yuan,14016.65,Yuan,Credit Card,0
2022/09/01 04:02,2860,8025BFA00,15607,802A303C0,107043.2,Euro,107043.2,Euro,Wire,0
2022/09/09 11:47,322875,81255D470,19229,81255D420,96.99,US Dollar,96.99,US Dollar,Credit Card,0
2022/09/08 19:59,19296,811C617B0,149102,8177C6130,420978.53,Euro,420978.53,Euro,Cheque,0
2022/09/05 00:05,11314,805E155F0,1595,801B0FFA0,8.34,Euro,8.34,Euro,Credit Card,0
2022/09/07 15:56,224371,80ABC2AD0,124592,80E7C63F0,20941.66,Rupee,20941.66,Rupee,Cheque,0
2022/09/06 03:28,27175,807A2F800,233465,813187650,2898.62,US Dollar,2898.62,US Dollar,Cheque,0
2022/09/02 11:30,246656,81773C750,118536,81BE1F450,103080.23,US Dollar,103080.23,US Dollar,Wire,0
2022/09/09 15:47,27,80B4869C0,23,80BD55600,1199856.06,Ruble,1199856.06,Ruble,Cash,0
2022/09/02 16:41,210,811E4F4C0,48719,811F31B70,5546.92,Brazil Real,5546.92,Brazil Real,Cheque,0
2022/09/06 10:09,1835,80194CE40,251088,81A6DDFE0,2181.98,Euro,2181.98,Euro,Cheque,0
2022/09/04 01:17,22364,80563ECB0,159289,8160E70B0,42.9,US Dollar,42.9,US Dollar,Wire,0
2022/09/07 11:37,52788,813DD2A00,253851,8146CE940,38158.0,Swiss Franc,38158.0,Swiss Franc,Cheque,0
2022/09/05 16:49,1231,80141DF80,1639,8163D8090,2625.03,US Dollar,2625.03,US Dollar,Credit Card,0
2022/09/07 04:13,18,8045B5470,19856,8064CC760,153155.7,Yen,153155.7,Yen,Cheque,0
2022/09/06 09:27,5,8073AAAC0,19413,808A0F640,6906889.23,Rupee,6906889.23,Rupee,ACH,0
2022/09/07 18:56,11314,80163AC10,25304,805ED3B90,45.42,Euro,45.42,Euro,ACH,0
2022/09/06 04:09,21444,8029E9380,11046,80B444290,8133.54,US Dollar,8133.54,US Dollar,Cheque,0
2022/09/02 09:42,11,8000661F0,43516,811666700,3181.94,Euro,3181.94,Euro,Cheque,0
2022/09/08 23:00,8811,8107A8310,160805,8169472B0,371651.65,Shekel,371651.65,Shekel,Credit Card,0
2022/09/01 12:15,35709,811B97FB0,35709,811B97FB0,15262.2,US Dollar,15262.2,US Dollar,Reinvestment,0
2022/09/02 02:52,33067,8115DB200,39194,811A060C0,226.28,Euro,226.28,Euro,Cheque,0
2022/09/02 13:51,118970,808924770,112357,80A9D13B0,643.88,Euro,643.88,Euro,Credit Card,0
2022/09/01 02:06,231026,80DCBAAC0,231026,80DCBAAC0,15.7,Euro,15.7,Euro,Reinvestment,0
2022/09/09 04:11,3460,80194BDD0,118939,8113830C0,3934.43,Euro,3934.43,Euro,Cheque,0
2022/09/08 07:30,498,800314D20,215112,8063FAEC0,3152.49,Euro,3152.49,Euro,Cheque,0
2022/09/01 12:26,117284,807EE9D80,117284,807EE9D80,21958232.58,Yen,21958232.58,Yen,Reinvestment,0
2022/09/08 21:32,12274,800DC73D0,20,8016EB520,8.17,Euro,8.17,Euro,Cash,0
2022/09/10 00:06,24778,81424B6F0,155177,816E0CC20,167.15,US Dollar,167.15,US Dollar,Credit Card,0
2022/09/08 21:50,70,10042B660,25443,816FC9410,94.16,US Dollar,94.16,US Dollar,Credit Card,0
2022/09/07 10:59,3533,802FBBED0,23571,803FA4170,93.04,US Dollar,93.04,US Dollar,Credit Card,0
2022/09/01 10:59,19182,8055931A0,19182,8055931A0,13.0,US Dollar,13.0,US Dollar,Reinvestment,0
2022/09/05 09:52,11222,800C53290,1638,8011BCFA0,1711.78,US Dollar,1711.78,US Dollar,Credit Card,0
2022/09/01 13:40,22693,80A9F7D70,238911,818424CD0,30.32,Euro,30.32,Euro,Cheque,0
2022/09/01 23:38,264772,8187D4C80,264772,8187D4C80,1165.7,Saudi Riyal,1165.7,Saudi Riyal,Reinvestment,0
2022/09/05 18:23,4894,80DB381F0,228849,80F58DCF0,1619.73,US Dollar,1619.73,US Dollar,Cheque,0
2022/09/06 23:41,213469,80FA930A0,28736,80FA942E0,3013.95,Yuan,3013.95,Yuan,ACH,0
2022/09/01 10:56,12386,8027718F0,12386,8027718F0,4793.22,Euro,4793.22,Euro,Reinvestment,0
2022/09/01 08:40,70,10042B8A0,42275,810A9F200,59990.01,Australian Dollar,59990.01,Australian Dollar,Cash,0
2022/09/10 00:06,243453,810961A90,42646,8108F2D60,31.73,Australian Dollar,31.73,Australian Dollar,Credit Card,0
2022/09/09 03:46,24,80C489850,233674,80C74FF20,299.33,UK Pound,299.33,UK Pound,ACH,0
2022/09/07 12:32,216796,8076DF980,24438,80A6EC900,13464.61,US Dollar,13464.61,US Dollar,Cheque,0
2022/09/01 13:20,23760,801E89B70,18084,80B113840,682.46,US Dollar,682.46,US Dollar,Credit Card,0
2022/09/08 19:55,26922,8036C9910,10488,80405F320,16378.91,Yuan,16378.91,Yuan,Credit Card,0
2022/09/04 17:48,210812,80472B060,10154,807070B90,1975.18,Yuan,1975.18,Yuan,Cheque,0
2022/09/07 21:15,27175,8063431F0,16263,807C7F2E0,109.68,US Dollar,109.68,US Dollar,Cheque,0
2022/09/10 15:55,22124,80702E9E0,21647,8085DF690,653.17,US Dollar,653.17,US Dollar,Credit Card,0
2022/09/09 20:19,215571,8063E4280,1889,81B7168A0,794163.75,US Dollar,794163.75,US Dollar,Cheque,0
2022/09/02 15:08,57466,81526F750,112,815B42310,2095.32,Shekel,2095.32,Shekel,Cheque,0
2022/09/07 10:20,214,8195DEA51,171546,81BE7FE21,0.204246,Bitcoin,0.204246,Bitcoin,Bitcoin,0
2022/09/08 10:08,136474,80D5DEC10,136424,80E42DC60,121.48,Canadian Dollar,121.48,Canadian Dollar,Cheque,0
2022/09/06 11:42,1807,805842970,33747,80CD4A440,1211.52,US Dollar,1211.52,US Dollar,Credit Card,0
2022/09/09 09:05,118,8196C3621,169261,81BEFCE11,0.017655,Bitcoin,0.017655,Bitcoin,Bitcoin,0
2022/09/07 07:25,5687,807C71030,220916,81212BB10,64.93,US Dollar,64.93,US Dollar,Cheque,0
2022/09/01 11:18,70,10042B660,29264,80CDC1BA0,982.91,US Dollar,982.91,US Dollar,Credit Card,0
2022/09/08 10:25,2514,802307710,25304,8077078E0,109.25,Euro,109.25,Euro,Cheque,0
2022/09/02 09:54,119732,808CD7B60,24713,809922610,1115663.38,Rupee,1115663.38,Rupee,ACH,0
2022/09/02 21:45,257741,8158BA400,257858,8167E3FA0,3450.38,Shekel,3450.38,Shekel,Credit Card,0
2022/09/09 01:10,70,10042B660,28102,81A9D3BE0,472.2,US Dollar,472.2,US Dollar,Credit Card,0
2022/09/06 19:20,8087,804BEFAB0,131333,81411CB70,44.09,Euro,44.09,Euro,Cheque,0
2022/09/01 07:01,1422,8014CA630,1422,8014CA630,19.27,US Dollar,19.27,US Dollar,Reinvestment,0
2022/09/05 21:40,11,801D9BFB0,5312,81193E210,1182.42,Euro,1182.42,Euro,Credit Card,0
2022/09/07 21:59,232857,80C396F80,130821,80CCA1370,2073.03,US Dollar,2073.03,US Dollar,Cheque,0
2022/09/03 18:24,13,804539BD0,19836,805BDA8A0,7860.48,Yen,7860.48,Yen,Cheque,0
2022/09/08 01:34,12,800047860,116914,812606690,185339.45,Yen,185339.45,Yen,Credit Card,0
2022/09/01 08:50,272866,81C17DA31,275766,81C17E4C1,0.217682,Bitcoin,0.217682,Bitcoin,Bitcoin,0
2022/09/01 00:06,28625,80B969C80,28625,80B969C80,244200.87,US Dollar,244200.87,US Dollar,Reinvestment,0
2022/09/08 05:51,22435,80536A440,119593,812F2A9F0,127.1,US Dollar,127.1,US Dollar,Cheque,0
2022/09/02 14:35,14133,806373E30,219975,80C4EEAA0,5332.69,US Dollar,5332.69,US Dollar,Wire,0
2022/09/01 17:49,169261,819604D61,70846,81A384AE1,0.027427,Bitcoin,0.027427,Bitcoin,Bitcoin,0
2022/09/01 14:30,29154,80B920230,24455,811BF87A0,460.82,Euro,460.82,Euro,Cheque,0
2022/09/01 00:12,3597,816078580,3597,816078580,20.09,US Dollar,20.09,US Dollar,Reinvestment,0
2022/09/01 03:20,9735,803CD30B0,29844,8049F75C0,1169.13,Yuan,1169.13,Yuan,Cheque,0
2022/09/02 18:00,5,808A83BB0,123568,809937550,6426.37,Rupee,6426.37,Rupee,Credit Card,0
2022/09/06 12:33,223057,80AF215B0,14133,811CE4350,269.64,US Dollar,269.64,US Dollar,Cheque,0
2022/09/01 00:15,1638,801C0FCA0,1638,801C0FCA0,159319.36,US Dollar,159319.36,US Dollar,Reinvestment,0
2022/09/07 20:14,273635,81B794361,272545,81B8E6881,0.265575,Bitcoin,0.265575,Bitcoin,Bitcoin,0
2022/09/01 19:54,13821,8063FA1D0,13821,8063FA1D0,24.79,US Dollar,24.79,US Dollar,Reinvestment,0
2022/09/05 15:11,3,80E1CB6F0,17694,81400D510,269.2,Euro,269.2,Euro,Wire,0
2022/09/02 21:32,215820,810F9FA80,233908,812DE22A0,463.3,Euro,463.3,Euro,Cheque,0
2022/09/09 00:17,215456,80611BA80,4790,81420B5D0,167.09,US Dollar,167.09,US Dollar,Credit Card,0
2022/09/05 05:23,115,815596530,61813,816A29DF0,19189.86,Shekel,19189.86,Shekel,Credit Card,0
2022/09/01 03:47,70,10042B858,8,80CFF2930,1990.51,Canadian Dollar,1990.51,Canadian Dollar,Cash,0
2022/09/06 00:08,219687,80A06D810,16262,810251670,47.91,US Dollar,47.91,US Dollar,Credit Card,0
2022/09/02 10:31,23033,80918B290,125103,809FD9090,21153444.72,Rupee,21153444.72,Rupee,Cheque,0
